x,y
0.024976000000003752,0.024976000000003752
0.0749760000000009,0.024976000000003752
0.12497600000000517,0.024976000000003752
0.17497600000000232,0.024976000000003752
0.2249760000000066,0.024976000000003752
0.2749760000000038,0.024976000000003752
0.32497600000000093,0.024976000000003752
0.3749760000000052,0.024976000000003752
0.42497600000000235,0.024976000000003752
0.4749760000000066,0.024976000000003752
0.5249760000000038,0.024976000000003752
0.5749760000000009,0.024976000000003752
0.6249760000000052,0.024976000000003752
0.6749760000000024,0.024976000000003752
0.7249760000000066,0.024976000000003752
0.7749760000000038,0.024976000000003752
0.8249760000000009,0.024976000000003752
0.8749760000000052,0.024976000000003752
0.9249760000000024,0.024976000000003752
0.9749760000000066,0.024976000000003752
1.0249760000000037,0.024976000000003752
1.0749760000000008,0.024976000000003752
1.124976000000005,0.024976000000003752
1.1749760000000022,0.024976000000003752
1.2249760000000065,0.024976000000003752
1.2749760000000037,0.024976000000003752
1.3249760000000008,0.024976000000003752
1.374976000000005,0.024976000000003752
1.4249760000000022,0.024976000000003752
1.4749760000000065,0.024976000000003752
1.5249760000000037,0.024976000000003752
1.5749760000000008,0.024976000000003752
1.624976000000005,0.024976000000003752
1.6749760000000022,0.024976000000003752
1.7249760000000065,0.024976000000003752
1.7749760000000037,0.024976000000003752
1.8249760000000008,0.024976000000003752
1.874976000000005,0.024976000000003752
1.9249760000000022,0.024976000000003752
1.9749760000000065,0.024976000000003752
2.0249760000000037,0.024976000000003752
2.074976000000001,0.024976000000003752
2.124976000000005,0.024976000000003752
2.1749760000000022,0.024976000000003752
2.2249760000000065,0.024976000000003752
2.2749760000000037,0.024976000000003752
2.324976000000001,0.024976000000003752
2.374976000000005,0.024976000000003752
2.4249760000000022,0.024976000000003752
2.4749760000000065,0.024976000000003752
2.5249760000000037,0.024976000000003752
2.574976000000001,0.024976000000003752
2.624976000000005,0.024976000000003752
2.6749760000000022,0.024976000000003752
2.7249760000000065,0.024976000000003752
2.7749760000000037,0.024976000000003752
2.824976000000001,0.024976000000003752
2.874976000000005,0.024976000000003752
2.9249760000000022,0.024976000000003752
2.9749760000000065,0.024976000000003752
3.0249760000000037,0.024976000000003752
3.074976000000001,0.024976000000003752
3.124976000000005,0.024976000000003752
3.1749760000000022,0.024976000000003752
3.2249760000000065,0.024976000000003752
3.2749760000000037,0.024976000000003752
3.324976000000001,0.024976000000003752
3.374976000000005,0.024976000000003752
3.4249760000000022,0.024976000000003752
3.4749760000000065,0.024976000000003752
3.5249760000000037,0.024976000000003752
3.5249760000000037,0.0749760000000009
3.5249760000000037,0.12497600000000517
3.5249760000000037,0.17497600000000232
3.5249760000000037,0.2249760000000066
3.5249760000000037,0.2749760000000038
3.5249760000000037,0.32497600000000093
3.5249760000000037,0.3749760000000052
3.5249760000000037,0.42497600000000235
3.5249760000000037,0.4749760000000066
3.5249760000000037,0.5249760000000038
3.5249760000000037,0.5749760000000009
3.5249760000000037,0.6249760000000052
3.5249760000000037,0.6749760000000024
3.5249760000000037,0.7249760000000066
3.5249760000000037,0.7749760000000038
3.5249760000000037,0.8249760000000009
3.5249760000000037,0.8749760000000052
3.5249760000000037,0.9249760000000024
3.5249760000000037,0.9749760000000066
3.5249760000000037,1.0249760000000037
3.5249760000000037,1.0749760000000008
3.5249760000000037,1.124976000000005
3.5249760000000037,1.1749760000000022
3.5249760000000037,1.2249760000000065
3.5249760000000037,1.2749760000000037
3.5249760000000037,1.3249760000000008
3.5249760000000037,1.374976000000005
3.5249760000000037,1.4249760000000022
3.5249760000000037,1.4749760000000065
3.5249760000000037,1.5249760000000037
3.5249760000000037,1.5749760000000008
3.5249760000000037,1.624976000000005
3.5249760000000037,1.6749760000000022
3.5249760000000037,1.7249760000000065
3.5249760000000037,1.7749760000000037
3.5249760000000037,1.8249760000000008
3.5249760000000037,1.874976000000005
